movieId,imdbId,tmdbId
78467,1075747,20533
78469,429493,34544
78499,435761,10193
78517,1568150,41397
78519,43859,43882
78534,1016321,39641
78557,1227762,25868
78574,1399683,39013
78579,1135095,27135
78585,1165253,8652
78606,1075113,18897
78612,73349,38027
78614,234217,52072
78618,62728,1787
78620,63557,32068
78626,269743,21531
78633,1540814,44999
78635,1145479,41142
78637,892791,10192
78640,1007018,24663
78646,105355,61120
78653,1204773,33809
78679,954947,37414
78681,1493886,44680
78701,942891,16890
78703,1179794,39545
78729,813980,13989
78739,35153,43780
78742,65636,31677
78746,1144539,40819
78757,381131,43699
78759,1117646,45371
78772,1325004,24021
78774,1294213,36691
78827,1355623,41499
78836,1191111,34647
78838,1034302,18530
78856,1189345,27865
78860,59729,51054
78893,938283,10196
78895,89748,21042
78898,60165,37301
78903,70959,91487
78905,42039,29106
78913,118976,37652
78916,340137,4676
78919,1166810,28478
78921,37367,51617
78934,806686,3037
78941,492962,208478
78944,57982,61302
78946,69737,113012
78955,64873,59231
78967,76210,26932
78976,1609157,40636
78978,52708,2363
78982,68669,34991
78986,445691,1896
78991,114469,39129
78993,44811,69544
79003,40745,43449
79006,416716,76180
79029,790769,25630
79038,52837,1789
79057,1424381,34851
79073,1333667,37659
79091,1323594,20352
79094,36367,150778
79111,488121,24048
79132,1375666,27205
79134,1375670,38365
79139,963966,27022
79163,800228,80198
79166,478125,16304
79185,1013743,37834
79187,1226232,32395
79191,111002,26682
79203,446750,4556
79207,87247,18680
79222,1438437,41522
79224,1155076,38575
79226,1247662,39037
79228,425196,15714
79230,954990,22556
79242,842926,39781
79251,1273235,73861
79254,1319569,61222
79259,1248971,40850
79276,82927,59484
79287,16544,47508
79293,944835,27576
79299,874957,
79318,1396557,42918
79321,50271,1920
79333,60161,39768
79357,485947,31011
79388,63443,26652
79428,427152,38778
79430,1484522,40428
79463,1415283,35019
79467,1277728,17631
79469,105019,5899
79477,67820,59881
79494,220016,17914
79498,75342,48197
79505,1252610,26584
79507,75669,38022
79519,61113,90908
79523,415127,31262
79525,47101,21564
79528,25907,43605
79533,78915,20007
79541,1264904,31203
79543,109685,54233
79545,1352369,27297
79547,1002561,39303
79553,1386932,37472
79572,493949,38843
79578,76252,39008
79588,1438254,37950
79590,1205535,24122
79592,1386588,27581
79596,51866,24508
79599,1268987,41135
79607,66079,5465
79610,44331,61430
79617,38934,45322
79633,479937,13221
79642,44566,94618
79647,51706,86667
79651,57239,76000
79653,32850,83360
79663,1217070,33195
79667,45592,46011
79684,437405,39414
79692,1534397,37700
79695,1320253,27578
79702,446029,22538
79711,22454,45803
79718,70285,112383
79720,1313092,44629
79723,1294161,44770
79725,1295068,46391
79760,1419318,30966
79769,1291465,37951
79771,32983,43821
79773,199777,55971
79775,383025,10271
79794,115985,17821
79796,1020558,23759
79798,1424797,26280
79800,808526,39800
79805,73155,3476
79807,458455,9503
79809,38419,52270
79824,1020938,44737
79828,77315,8070
79830,115822,46334
79832,28816,80364
79846,407821,21781
79848,832318,19874
79850,1548865,44806
79860,997152,43549
79863,816436,14138
79868,1220214,38150
79870,1280015,47912
79874,18526,42565
79879,464154,43593
79884,487027,1914
79895,1179025,35552
79897,1194263,44718
79910,1059925,26035
79912,1202514,25474
79914,1145144,16346
79916,1223975,33774
79918,58091,102286
79927,1087890,15952
79929,1346961,39563
79936,95880,55520
79946,1285309,41479
79955,20112,51759
79972,1183672,41248
79987,1329457,31900
79994,1156143,37842
79996,1107816,29159
80026,411951,42194
80054,1394383,37259
80072,84358,62981
80076,339357,79043
80083,142235,28609
80086,843302,46164
80094,1320244,38358
80097,55153,113458
80100,87027,42085
80107,32376,32196
80109,64553,9554
80111,60758,95597
80122,91869,55562
80124,284492,49943
80126,1440728,27579
80141,99263,47670
80146,77707,88034
80162,1183276,37905
80166,889573,41210
80181,807840,9761
80185,1558250,40663
80191,45758,10165
80214,154750,55403
80219,985694,23631
80222,1193631,41233
80241,1322312,38073
80258,46094,71839
80267,32349,32194
80281,1351630,13585
80283,34485,43790
80315,83579,33481
80328,83022,148482
80337,1333117,55063
80339,1135500,22681
80350,1666186,40264
80354,1255955,28938
80361,1024733,4204
80363,1220634,35791
80374,1410261,42430
80398,1167638,37645
80400,34965,69119
80424,34384,43804
80430,1008017,8886
80432,28070,46026
80447,78295,31428
80451,69239,29424
80454,1428453,60678
80456,79482,39995
80463,1285016,37799
80476,996967,15527
80487,58701,40652
80489,840361,23168
80491,52961,45884
80494,48488,35956
80549,1282140,37735
80551,879870,38167
80553,1049402,38568
80557,1047449,45778
80572,1356864,43939
80584,1067733,15179
80586,817177,43949
80588,1433813,44992
80590,1027718,33909
80615,1219342,41216
80617,1287468,39691
80639,26144,43890
80646,71695,41486
80648,143428,41482
80677,52698,34145
80693,804497,43923
80713,1212456,71575
80715,1511400,159186
80717,90579,2754
80727,1251757,38842
80729,1132193,45261
80748,23753,25694
80759,396630,42318
80761,902967,36569
80763,1276105,27023
80775,1486190,38961
80777,374271,56969
80779,1301990,45077
80789,1346983,52221
80797,29648,59581
80808,69002,32021
80810,76845,75938
80812,71458,706
80816,82235,30931
80820,1447793,46198
80831,1228987,41402
80834,1727587,45745
80836,1254207,10378
80839,1028576,39486
80844,816556,27374
80846,1314655,44040
80858,1414382,38303
80860,1055292,38408
80862,1584016,42296
80864,1182350,38031
80880,1423995,44113
80891,1176252,173672
80899,26768,43894
80906,1645089,44639
80908,1315962,43619
80917,1470827,43933
80924,192788,30071
80928,1646887,41994
80939,1244754,45094
80947,1148165,38415
80969,1334260,42188
80980,62827,27441
81014,1093369,20034
81018,775489,41201
81020,1442519,19597
81027,834170,46847
81031,1065318,16015
81041,899138,20263
81046,70374,10311
81054,64588,12482
81059,772105,53486
81061,52050,25633
81080,1400526,46812
81083,1523483,46837
81087,886539,16344
81090,1045642,38124
81111,1447508,44549
81132,1612774,45649
81138,445054,39681
81140,1179069,41505
81142,326965,40048
81145,93139,8749
81147,171357,14088
81156,1116184,16290
81158,1559549,39312
81164,1085779,45650
81180,1320304,42941
81182,1662557,50475
81191,1566648,39440
81195,1003034,41009
81229,1245526,39514
81257,1340107,44716
81270,872230,43931
81276,1337137,47426
81305,1424327,37810
81312,452592,13548
81316,1242618,25073
81328,60223,114333
81351,63386,11389
81355,1247184,45336
81364,928188,53655
81366,27752,52047
81371,34591,27372
81381,376821,43681
81383,1465487,41211
81385,1588337,46332
81396,23825,43601
81403,63005,4729
81411,88241,47792
81413,47821,46979
81417,1536044,41436
81427,1528718,46103
81445,303281,67232
81456,1600524,51241
81495,496634,8316
81497,70287,31605
81499,494864,22398
81512,1212419,44603
81516,1181791,41215
81520,1156466,38234
81535,1477076,41439
81537,1231583,41733
81562,1542344,44115
81564,1001526,38055
81568,35794,33600
81574,75433,54109
81591,947798,44214
81629,1333668,30979
81637,1230204,49953
81639,1278379,43943
81641,977855,38363
81656,19901,3007
81660,85124,61755
81665,66122,59408
81667,318742,79591
81669,120075,26891
81671,43306,39039
81673,143334,52111
81679,454932,45593
81681,41497,41058
81684,53729,1673
81688,113241,28671
81698,217978,49110
81702,1101675,65726
81704,1405809,41123
81711,1725156,48466
81725,1588875,38325
81733,147039,48000
81736,58126,71317
81744,1038685,44571
81751,1588895,38368
81768,29201,68849
81782,477080,44048
81784,1126618,38357
81786,1020773,48303
81788,1458175,43539
81791,1421051,39210
81804,1235189,44147
81817,1321865,43434
81819,1164999,45958
81823,1360875,34208
81825,1158936,15036
81831,1467273,36940
81834,926084,12444
81845,1504320,45269
81847,398286,38757
81853,56576,71701
81910,1326733,41999
81932,964517,45317
81949,1403988,41556
81957,1048174,31031
81979,110547,48486
81981,74720,56648
81983,66127,128442
81989,95012,95043
81993,1626201,48871
82003,78152,93669
82005,1361313,47088
82007,3014,147622
82015,43766,36373
82022,1320291,49787
82032,58124,96118
82037,1568334,43924
82041,1316536,46420
82051,21800,73420
82053,1194417,45324
82059,806029,33996
82063,1065332,15436
82066,1227787,39358
82068,89821,6320
82070,55571,28699
82093,1213648,48838
82095,1564585,42684
82097,1373156,34764
82102,1393020,37234
82121,39080,35123
82129,41735,51618
82131,50699,61370
82143,437806,14463
82150,1251725,35395
82152,1152398,38117
82167,758752,43347
82169,980970,10140
82173,1570989,47607
82182,23049,121238
82196,41513,80572
82202,1243957,37710
82227,48337,45136
82240,1323605,44028
82242,1401143,48395
82244,798817,44982
82269,374294,65041
82274,403990,32234
82276,887732,12823
82280,478331,63290
82300,65579,59917
82302,62893,56693
82304,117056,40882
82308,74262,62789
82311,26452,31988
82313,49552,34667
82315,51404,5562
82322,1356928,43614
82324,1571724,44160
82328,295192,95453
82332,8879,70800
82335,49518,60234
82337,135696,49296
82356,1327819,36738
82360,1583356,49901
82364,71585,56142
82366,1270835,43919
82378,1175709,46503
82420,1202203,37514
82438,378848,49322
82447,1456941,43930
82459,1403865,44264
82461,1104001,20526
82463,1431181,44009
82465,93286,49684
82499,1341188,42888
82527,1423894,46829
82534,1172991,44129
82536,30396,43855
82564,27869,23108
82581,1064744,18029
82589,1121977,37080
82591,960721,30023
82608,421090,30548
82633,122136,40149
82635,484039,10817
82638,94011,31300
82641,61597,54178
82667,1588170,49797
82669,73836,39988
82673,997263,36115
82676,68675,31283
82680,42998,111390
82684,1488163,46788
82711,122770,25908
82722,102842,15740
82744,1433108,41283
82747,57363,42984
82749,54709,31104
82759,93593,27072
82765,1319718,35138
82767,935075,27585
82770,1186248,48204
82848,11541,23282
82850,11071,38705
82852,970866,39451
82854,1320261,38745
82857,1517252,50071
82902,256692,107548
82906,337578,39839
82920,41998,51143
82926,1680136,48748
82928,1352388,52208
82931,1572491,56812
82934,1319726,34576
82976,11656,51357
82978,11508,51358
82980,418362,20495
82982,32946,80054
83038,208903,19887
83049,127322,82549
83059,1135952,46207
83067,1391034,33107
83082,1071812,33870
83086,1126591,42297
83096,12255,51359
83132,1568921,51739
83134,1465522,46838
83158,374853,32407
83177,1302067,41515
83180,1572769,50420
83184,1373120,31850
83186,62082,61943
83189,56234,35392
83193,49784,20531
83219,1059955,15302
83222,90209,31694
83227,104658,39967
83232,97995,37533
83244,1163752,18381
83246,61587,6474
83250,71186,56787
83264,1610452,52696
83266,234000,16987
83270,1371155,46138
83293,1268204,46689
83302,1294688,23830
83316,74207,42243
83318,12224,51360
83320,63612,27470
83322,11984,50704
83332,756727,53079
83334,1015474,22007
83337,272736,26277
83339,265148,165402
83343,42742,102144
83349,990407,40805
83359,12570,51362
83361,12543,25770
83369,1023114,49009
83374,1032751,46528
83381,54295,64605
83411,13025,38742
83415,81991,42138
83424,1166100,14070
83437,31002,38023
83450,1343703,50618
83457,110076,46387
83468,414195,23019
83478,1653690,43209
83480,479997,23047
83525,1462667,45284
83527,476298,46820
83529,116480,79118
83531,63771,62570
83535,107875,42001
83538,55082,63892
83540,39822,40650
83556,1174047,17605
83558,313550,53267
83560,54042,122019
83569,64296,78117
83577,31968,75363
83581,44888,84903
83585,1172060,23174
83588,63152,4798
83601,1426352,43950
83613,409847,49849
83652,424992,1543
83660,66492,44000
83760,489325,29670
83763,13422,38830
83765,12945,37360
83777,73760,31654
83796,1217637,14556
83798,1183665,35052
83801,1568923,58772
83803,1620446,40619
83807,1369567,20332
83827,1391092,52013
83835,13158,51364
83837,13099,51366
83910,1578275,44564
83912,1221208,55061
83923,470000,10854
83962,13055,38787
83974,40626,18703
83976,1740047,63578
84047,764639,1244
84090,1143155,25695
84092,50296,39557
84094,67962,32319
84096,975684,34025
84100,415380,25664
84111,60891,42722
84114,368954,43936
84116,1287878,47909
84120,108583,58937
84122,29002,31903
84128,1470024,55151
84137,1314652,45202
84150,43938,22985
84152,1219289,51876
84156,1683876,89704
84160,1705977,52461
84173,1002966,13652
84187,860906,22843
84189,1242432,43947
84223,1285246,34013
84230,13858,45807
84232,14218,51367
84234,1686313,55165
84236,1487275,34767
84238,306434,21982
84242,1183923,31007
84246,39502,52844
84248,56945,51092
84260,1533084,32612
84262,1148200,38033
84273,1781069,54293
84279,74815,117258
84304,1667150,62976
84312,329200,12536
84374,1411238,41630
84387,1134664,36939
84392,1189340,50348
84395,1161864,48171
84407,1422020,43920
84444,1122614,50779
84446,1013856,44411
84450,461795,85550
84455,1257562,72852
84469,74404,32122
84471,269587,93553
84485,47417,28023
84498,73317,78353
84506,1693830,51276
84510,214529,35831
84523,63186,39029
84532,1405500,44944
84557,893412,50217
84570,1555064,45272
84601,1401152,48138
84613,881320,48340
84615,1477837,52067
84621,1576699,46441
84637,377981,45772
84639,33022,46260
84663,465326,11788
84671,53003,79180
84696,1320239,50204
84730,1258120,30432
84732,1452628,43552
84738,1230206,17240
84740,1448762,39959
84770,1638362,45274
84772,1092026,39513
84775,1322385,46789
84777,69390,30901
84779,1188983,15576
84781,56289,49844
84792,117808,81217
84796,86606,32520
84799,69738,37618
84801,1284591,12471
84805,457414,36883
84807,1504429,51971
84834,882978,14538
84844,238883,20993
84855,1054580,33997
84857,1098226,14525
84880,1424003,42171
84884,36818,878
84942,1502404,47327
84944,1192628,44896
84950,810922,50725
84952,1590089,54186
84954,1385826,38050
84957,1274300,44638
84972,1173494,31890
84985,63260,33228
84989,71680,91459
85007,1481572,47218
85012,56322,59990
85014,48967,43256
85016,1277936,56811
85020,472399,27582
85022,480687,48988
85025,1034389,49494
85056,1464540,46529
85072,1396227,49637
85106,1198153,37714
85129,1587729,51200
85131,1217613,44943
85133,56279,45714
85143,33314,106406
85177,68152,31644
85179,1474276,28874
85190,1734477,54793
85209,134928,9706
85211,1270842,57703
85213,1510938,56831
85231,47281,43339
85259,61199,36540
85261,1305591,50321
85268,1258157,22620
85270,63729,56092
85278,896923,42819
85291,1555747,53358
85295,1618435,47533
85298,1569364,31162
85305,1143896,45022
85307,1133989,24885
85312,1361566,20722
85316,72410,72185
85319,63268,99329
85325,1284526,16439
85334,93146,26011
85342,1555149,47931
85354,411272,15362
85358,1522262,53237
85362,1227929,37583
85365,1509276,59248
85367,1564367,50546
85372,1521848,51447
85392,906326,15182
85394,1664894,59490
85397,1486185,49730
85399,1464174,38322
85401,1512235,45132
85412,1740707,46146
85414,945513,45612
85438,1229822,38684
85510,978764,23629
85538,1114680,40856
85540,1561768,48243
85542,1185376,46458
85549,1016205,2010
85555,1457766,45715
85565,1487118,58232
85585,170811,24926
85626,377935,29436
85728,120086,45046
85763,1418646,43418
85774,1424432,58496
85777,810827,16140
85788,1591095,49018
85790,1518812,57120
85796,1640459,49010
85863,47279,76372
85874,912597,20329
85881,1606392,55725
85885,1263750,48650
85910,1037163,44898
85987,110998,98514
86000,1560139,39356
86014,1650043,60307
86028,1220888,53172
86057,252487,83651
86059,1411704,50359
86066,820096,64484
86083,252490,31408
86087,252489,31402
86089,263975,31412
86091,107719,73191
86094,1103963,29972
86096,1623008,59266
86137,1537401,63555
86139,71859,54001
86142,1436045,58857
86145,1451762,41273
86151,76097,54194
86166,38675,30734
86168,40418,51141
86181,46750,36871
86190,993842,50456
86204,39895,49334
86206,42379,36331
86231,62474,86750
86233,1648112,46523
86237,78588,367647
86244,1291652,29920
86246,43048,39284
86277,1437366,51423
86279,1194612,54527
86286,94939,23521
86290,1179947,46105
86293,1334512,49012
86295,1262416,41446
86298,1436562,46195
86300,1599975,57695
86320,1527186,62215
86330,840322,31451
86332,800369,10195
86345,1421373,45523
86347,1190722,30969
86355,480239,56780
86368,31173,99920
86377,927619,24447
86380,47377,31555
86382,79843,77166
86401,101526,26880
86408,1529235,48415
86410,1334102,50671
86412,1606180,57118
86416,1261843,30599
86430,1498887,44159
86432,1229381,47904
86436,52713,27045
86449,402743,10011
86453,59159,72026
86463,98331,42709
86478,1343755,9511
86487,1492030,202241
86491,1157720,21508
86502,1149583,18187
86518,3419,28627
86536,64429,60315
86539,1034419,43817
86541,1502396,48414
86548,1067583,55787
86553,38262,43498
86559,68458,3581
86572,1060255,33134
86574,1853563,61488
86593,1223236,57586
86604,843358,52032
86624,1428556,44555
86626,1438535,54083
86628,1416801,51209
86642,1497874,55934
86644,1596343,51497
86646,1284587,87308
86653,36363,43515
86668,1347439,241620
86671,40000,37041
86715,67690,46175
86721,1013607,42521
86723,1504300,56113
86725,1620604,50272
86728,65152,55836
86748,419773,1115
86750,1339161,54524
86762,1691323,62321
86764,96841,97039
86768,1176096,57859
86781,1255953,46738
86795,807952,38944
86802,82243,40041
86815,1596346,43959
86817,491152,49022
86833,1478338,55721
86835,822847,38321
86837,1681687,61420
86848,825248,13507
86852,1321860,50780
86864,55198,39410
86866,48127,1679
86880,1298650,1865
86882,1605783,59436
86884,1827512,63831
86892,1527788,51608
86898,478304,8967
86900,63410,86284
86911,1411697,45243
86922,1528313,52077
86947,1361843,22882
86973,1124377,5937
86982,63172,3107
86985,1562450,131880
87000,1695994,42889
87004,1440266,57276
87006,82352,79649
87028,1265990,49950
87031,73470,11226
87033,29314,84237
87038,40444,25672
87040,150980,42506
87042,67961,80560
87057,398013,58529
87069,119844,55700
87079,1529572,44945
87081,454224,15543
87094,48272,97211
87100,1606789,57059
87103,367204,74183
87105,1646926,51170
87164,1433528,41504
87166,1139282,38850
87181,1379222,42571
87192,1478964,59678
87194,1441912,59468
87197,1533117,51533
87205,1735485,46221
87207,410407,33203
87222,1302011,49444
87225,68347,34184
87232,1270798,49538
87234,1440292,49020
87264,37557,43489
87270,1032825,52505
87279,1273241,51462
87287,1307861,70862
87298,1531663,45658
87302,1465505,41827
87304,1532503,55347
87306,1650062,37686
87314,979434,41382
87332,1616194,78400
87356,56327,61475
87360,1590078,34835
87383,26252,29877
87392,66919,56231
87408,81672,144560
87413,115658,19963
87425,111648,55763
87430,1133985,44912
87433,58544,15766
87435,105777,55761
87444,1340773,56272
87469,1623742,64566
87483,1396218,58224
87485,1284575,52449
87499,1391137,35688
87520,1399103,38356
87522,1583420,59861
87529,1240982,38319
87568,1547230,60062
87589,1174693,44991
87608,1601475,64854
87618,68346,62382
87636,62825,18928
87642,103228,55754
87647,1173907,23190
87660,1742683,65034
87691,372461,55502
87761,91859,18125
87785,1135084,22907
87790,1517177,53256
87792,1528312,59065
87802,100895,55756
87804,122787,55759
87867,1222817,38317
87869,1499658,51540
87876,1216475,49013
87882,1255951,25867
87909,1087461,63197
87911,995851,66113
87917,34251,45215
87919,19195,108923
87923,45102,48627
87928,1344784,41339
87930,1787777,63144
87984,450121,57965
87990,1590024,39840
87992,1473074,37832
87999,63149,45690
88015,79103,40047
88022,1445203,68200
88024,100791,94725
88042,37615,35954
88049,253378,54690
88051,90565,37189
88065,1728239,68029
88067,1810633,60897
88069,1934231,67109
88092,35836,44480
88094,1764726,64780
88106,71797,84922
88108,1067774,59860
88114,494716,4641
88118,1334553,66195
88125,1201607,12445
88127,1864288,65058
88129,780504,64690
88131,1459012,53404
88133,52017,60899
88135,56141,33765
88138,1541995,58882
88140,458339,1771
88163,1570728,50646
88168,67329,72447
88179,1563738,51828
88192,1014806,63287
88194,1147684,27588
88235,1540133,67913
88237,1509803,66942
88248,1699231,59115
88267,1449283,51162
88270,1103273,55632
88272,1714208,65599
88276,62322,58897
88280,1073535,8897
88299,1280011,30873
88305,70453,42463
88339,1646975,57389
88356,472181,41513
88380,1013860,43935
88382,1146314,12446
88405,1632708,50544
88425,1429392,69794
88456,1535617,49847
88468,1213012,12819
88485,106684,33927
88495,1456661,47854
88520,483719,13254
88548,99844,44257
88564,1646958,67404
88566,1236371,57403
88568,1714878,86261
88570,73887,90511
88572,1595842,45839
88574,49877,19178
88578,1289449,45765
88589,71396,24923
88593,1230385,57361
88640,1430110,35008
88646,51390,47324
88652,1103192,56810
88670,1193088,14688
88672,1637706,59968
88674,8,105158
88692,1185344,39806
88704,799915,13070
88706,1930315,70821
88724,1613023,70342
88744,1318514,61791
88746,1687281,51993
88764,281078,92465
88785,1488555,49520
88810,1454029,50014
88812,1622547,62206
88835,1922612,67675
88837,1295072,46584
88839,411118,11604
88877,1212454,59435
88879,1525835,56832
88889,109962,41387
88899,995850,50722
88901,1696535,82688
88911,1455151,39413
88932,1622979,55779
88934,1150947,51384
88950,968264,60309
88954,1268799,55465
88957,53967,35030
88979,86456,62385
88991,1082009,42973
89000,1542852,47261
89002,1517489,56288
89007,98175,73930
89016,29557,98635
89021,61620,42692
89028,1270761,46261
89030,1438176,58151
89039,1549572,55420
89043,246005,22857
89047,1403177,44835
89060,808276,21786
89069,77157,33470
89072,1464580,52015
89074,1743720,58492
89085,1226753,48289
89087,1657507,62835
89090,1621444,55244
89102,1152822,43942
89104,450367,18634
89112,38668,109235
89118,1189073,63311
89126,1299653,20441
89139,851530,15052
89164,1576440,64320
89170,1293842,44750
89190,816462,37430
89194,1604171,51588
89203,1235790,57211
89206,1235807,11388
89208,1104006,16335
89217,1296898,52338
89230,922642,15425
89260,1814836,63579
89281,1316037,40016
89302,1797469,73358
89305,1716772,69798
89315,379269,86751
89321,1235170,54662
89327,1125929,39845
89337,1319744,72711
89343,873886,48572
89347,104662,74938
89354,162426,407
89356,1705786,67884
89367,441782,14215
89369,1554091,55720
89373,1341341,55246
89377,1316622,50838
89386,1417592,72744
89388,1742650,70868
89427,1633356,65055
89449,1529569,51072
89470,1598778,39538
89472,1456472,61667
89478,84867,23587
89480,1588398,64586
89490,999913,64639
89492,1210166,60308
89521,45332,108844
89535,1508675,73532
89554,1562872,61202
89570,1498569,47760
89580,1560970,55785
89582,1632547,68341
89584,1425933,46909
89590,486541,30867
89592,67641,55847
89594,70565,65317
89598,112710,49974
89610,81606,35125
89620,61037,36236
89623,69451,63327
89629,1545759,61404
89632,406977,76684
89638,1320352,45806
89650,1233301,38543
89678,844794,18093
89707,139500,87063
89720,1100051,55890
89722,1617620,44950
89745,848228,24428
89753,1340800,49517
89759,1832382,60243
89761,1571222,48231
89765,40798,74525
89767,37932,42077
89774,1291584,59440
89797,59160,94655
89800,26017,131732
89804,1124035,10316
89837,1788391,74725
89840,1448755,49021
89846,1777551,67885
89848,1602476,37822
89862,1242599,58699
89864,1306980,40807
89872,88380,52837
89881,44091,41800
89896,1316540,81401
89898,459748,63375
89900,1827487,74879
89904,1655442,74643
89912,67979,105757
89924,791309,13687
89930,1792621,71905
89939,41414,123723
89945,1520494,59852
89961,1376717,85743
89963,156701,100784
89969,87606,103590
89973,249577,47182
89983,1305797,148284
89985,979263,75375
89997,1684628,60421
89999,66827,27439
90009,1233576,63907
90015,94320,33592
90017,69818,58402
90049,409965,126004
90052,67361,63025
90057,1675192,64720
90061,1174042,70588
90066,1504319,42707
90068,72666,31116
90071,1613062,56401
90104,281534,117404
90127,1661862,76013
90133,1298594,54700
90154,1525890,73588
90199,329347,225951
90206,46008,11383
90211,114329,43981
90237,1279083,24566
90241,66040,61683
90243,58652,58878
90245,86907,37239
90249,433035,39254
90254,128170,6182
90256,1189259,42585
90264,207653,131098
90266,1753549,67273
90268,1643222,73262
90281,1646114,60981
90306,13626,49452
90310,1381505,35221
90321,42579,30014
90341,1908471,75803
90343,1068242,68817
90345,905372,60935
90350,1236472,53344
90353,1533013,59437
90357,1204340,76543
90364,89714,71933
90371,49405,27999
90374,1441326,50837
90376,1242460,71859
90378,1704619,69480
90403,1509767,52451
90405,1637688,49530
90413,1438216,70925
90419,1182924,18916
90421,1233192,62728
90424,52997,46724
90428,466893,44754
90430,1692486,72113
90434,1436568,71677
90439,1615147,50839
90460,85125,23807
90469,1778304,72571
90471,1582248,72432
90474,1661420,71157
90476,1440161,45156
90522,1634122,58233
90524,1600195,59965
90528,1440345,53487
90531,1723811,76025
90533,30424,43845
90537,61912,42696
90547,486751,12838
90556,66997,94623
90561,1664892,46147
90576,770703,63492
90578,1462041,69668
90592,1715802,65992
90598,91818,47342
90600,1614989,70670
90620,1308138,32909
90624,1586752,45610
90630,1784538,77801
90632,1488164,78309
90645,1521197,61891
90647,448694,58423
90649,1183911,46934
90662,1653700,70196
90664,47313,56122
90666,475243,18865
90697,67003,83147
90702,68306,27012
90717,471042,59108
90719,1616195,88794
90730,102960,27769
90738,1646980,73499
90741,473464,14127
90746,983193,17578
90751,1535612,74536
90753,1368491,52799
90795,1781843,95448
90809,1847731,65229
90821,63527,47189
90843,983242,149117
90863,1113829,75964
90866,970179,44826
90868,1562568,50875
90870,1674784,70578
90873,88044,14673
90876,1485698,36142
90888,1253864,37958
90890,810913,71880
90903,116962,54421
90914,1270262,62630
90929,1660379,84427
90931,1718776,94336
90933,1700844,51994
90939,1712159,51248
90943,1972663,77365
90947,1736633,75233
90958,85390,80607
91010,1719071,60422
91014,1533749,55292
91035,1181614,9364
91037,70078,48014
91048,1315350,47320
91054,35665,125249
91056,41162,93560
91075,37749,35543
91077,1033575,65057
91079,1758692,60420
91094,1204342,64328
91104,1324999,50619
91112,103843,20859
91126,1568911,57212
91128,376136,23514
91134,1655420,75900
91137,31973,89086
91189,984155,25922
91191,1235552,64124
91199,1714210,79120
91201,94076,46770
91206,126004,84473
91241,1948150,70590
91243,1092634,38407
91250,1091229,20002
91261,1239426,38336
91266,1071358,15157
91273,1181795,30618
91286,16029,29879
91290,1668200,53457
91302,1496005,51409
91304,86610,25834
91323,1366344,57431
91325,477302,64685
91335,1461418,28118
91337,1124388,45708
91339,405615,26985
91351,96842,11625
91353,109162,9369
91355,371552,9642
91371,1640548,75622
91386,1402488,65759
91414,1430607,51052
91416,1911600,77635
91425,37330,25413
91450,473102,56601
91474,1541160,62046
91483,1308729,70074
91485,1764651,76163
91488,84701,13396
91500,1392170,70160
91505,1216520,59457
91513,60543,77381
91515,28331,87911
91517,98486,15736
91529,1345836,49026
91535,1194173,49040
91537,485241,1254
91540,1691920,75345
91542,1515091,58574
91548,1687247,66150
91554,154467,278822
91558,113077,26824
91571,1372686,101173
91591,71788,42450
91597,1667905,83552
91601,1666168,89456
91617,310313,99642
91622,1625346,57157
91626,1536410,70577
91628,1598822,62838
91630,1229238,56292
91632,231626,
91634,231627,262475
91653,1389137,74465
91658,1568346,65754
91660,1093357,71469
91666,42665,16939
91671,1615918,55301
91673,1602098,73873
91681,1512685,52274
91688,1251743,51995
91690,1720616,80038
91694,1634121,63207
91697,40695,25688
91707,1714209,79777
91715,64679,85942
91743,1153053,46641
91755,1822382,56761
91762,1692928,53505
91784,1682246,59006
91786,1488591,41066
91805,1954598,82698
91808,1233334,73939
91821,251282,13247
91823,1702433,50393
91826,1151410,71866
91831,1560985,76487
91834,1781781,74523
91840,1450330,76785
91842,1524137,77866
91844,871510,14163
91858,64356,43984
91866,1781775,78461
91869,1787660,75301
91873,1710396,63574
91886,1564349,62837
91888,1235830,63498
91890,1007029,71688
91902,1925421,78182
91908,1334328,53128
91911,1711484,65233
91927,1176727,35156
91929,1556190,72721
91935,1541149,72842
91937,1568337,79465
91947,1336006,79896
91952,1324055,57829
91957,1446147,57353
91970,1529252,47383
91972,1535616,38541
91974,1496025,52520
91976,1601913,75174
91978,1568338,49527
91981,1726738,55741
91983,1604115,68861
92008,1506999,70435
92010,1821362,66118
92048,896872,65760
92058,1530509,74997
92064,30996,45971
92079,207907,60364
92085,100963,47648
92094,995036,15044
92096,1442571,34179
92102,62767,32831
92106,1747924,65892
92118,91355,78450
92122,1695405,82321
92130,67467,86732
92136,69027,63230
92152,1650407,62564
92154,1437357,77560
92156,1714886,56815
92161,393956,24870
92165,1426362,58251
92169,1263704,97394
92184,81793,27230
92192,1772240,50357
92198,1214962,74998
92204,48499,54436
92210,1572781,36865
92222,482857,20892
92234,485985,72431
92243,1410063,76758
92259,1675434,77338
92262,1931470,73562
92264,1598828,54054
92270,1705969,96495
92307,1536048,80591
92309,1594562,58428
92314,1672215,142118
92335,1430615,78698
92352,1484114,101520
92354,66050,70387
92357,1626811,76142
92371,1782568,57809
92374,2124096,85317
92391,1703199,50698
92393,1123373,48492
92416,312862,38371
92420,1706593,76726
